"stock","Region1Name","Region2Name","Region3Name","Region4Name","pst_agg"
"TIGIL_RIVER","Russia","Russia","Russia","Russia","Russia"
"BONAPARTE","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BONAPARTE_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"COLDWATER_RIVER-UPPER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DEADMAN","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DEADMAN_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DUTEAU_CR","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"DUTEAU_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"LOUIS","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"LOUIS_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"NICOLA","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"NICOLA_RIVER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"S-NICOLA R","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS CREEK H","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS_CREEK","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"SPIUS_CREEK-UPPER","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_COLDWAT_SP","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_SPIUS_SP","Fraser_Spring_4.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAEZAEKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAKER_CR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BAKER_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIRKENHEAD","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIRKENHEAD_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUE","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUE_CR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUE_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUE_CREEK_CA","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUE_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BLUECR_UPPITT","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BONNEVILLE HATCHERY","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BOWRON","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BOWRON_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BRENNER HATCHERY","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BRIDGE","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BRIDGE_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CARIBOO_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CARIBOO_RIVER-UPPER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILAKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILCOTIN_RIVER-LOWER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILCOTIN_RIVER-UPPER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"COTTONWOOD","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"COTTONWOOD_RIVER_LOWER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"DOME","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"DOME_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"EAGLE_R","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"EAGLE_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"ENDAKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"ENDAKO_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"FINN","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"FINN_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"FONTONIKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"FONTONIKO_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"GOAT","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"GOAT_CR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"GOAT_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HOLMES","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HOLMES_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HORSEFLY","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HORSEFLY_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HORSEY","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"HORSEY_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"INDIANPOINT","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"INDIANPOINT_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"JAMES","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"KENNETH_CR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"KENNETH_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"L_CHILCOTI","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"MCGREGOR","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"MCGREGOR_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"MORKILL","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"MORKILL_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"NAZKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"NECHAKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"PITT_RIVER-UPPER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"PTARMIGAN","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"PTARMIGAN_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SALMON@PG","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SALMON_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SALMON_RIVER(THOM)","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SALMON_RIVER_SOTH","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SEYMOUR@THOMP","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SEYMOUR_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SLIM_C","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SLIM_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SWIFT","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SWIFT_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"TASEKO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"TETE_JAUNE","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"TORPY","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"TORPY_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_CARIBOO","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"U_CHILCOTIN","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"UPPER_PITT","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WALKER_CREEK","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WEST_ROAD_(BLACKWATER)_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WEST_ROAD__BLACKWATER_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WEST_ROAD_BLACKWATER_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WESTROAD","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WHITEHORSE POND","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WILLOW_R","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"WILLOW_RIVER","Fraser_Spring_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"ADAMS_RIVER","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"BESSETTE","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"BESSETTE_CREEK","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"GEORGE ADAMS HATCHERY","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"GEORGE_ADAMS_H","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"L_ADAMS","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"L_SHUS@U_ADAMS","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"L_SHUSWAP","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"L_THOMPSON","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"LITTLE","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"LITTLE_R","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"LITTLE_RIVER","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"M_SHUSWAP","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"MARIA_SLOUGH","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"NORTH_THOMPSON_RIVER","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"S-SALMON R/TOMF","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"S-SHUSWAP R LOW","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"S-SHUSWAP R MIDDLE","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SALMON@SA","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SHUSWAP RIVER, MIDDLE, H","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SHUSWAP_RIVER-LOWER","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SHUSWAP_RIVER-MIDDLE","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SOUTH_THOM","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"SOUTH_THOMPSON_RIVER","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"THOMPSON_RIVER_BELOW_KAMLOOPS_LAKE","Fraser_Summer_4.1","Fraser Early","Fraser River","SalSea","FR-early"
"BARRIERE","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BARRIERE_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIG_SILVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"BIG_SILVER_CREEK","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILKO","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILKO_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CLEARWATER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CLEARWATER_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"ELKIN_CREEK","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"ELKIN_R","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"KUZKWA_CR","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"KUZKWA_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"L_CARIBOO","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"LEMIEUX_CR","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"LEMIEUX_CREEK","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"N_THOM@MAIN","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"NECHAKO_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"QUESNEL","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"QUESNEL_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"RAFT_R","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"RAFT_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"S-CHILKO R","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SLOQUET_CR","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"SLOQUET_CREEK","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"STUART","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"STUART_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"TASEKO_RIVER","Fraser_Summer_5.2","Fraser Early","Fraser River","SalSea","FR-early"
"CHILLIWAC@STAV","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CHILLIWACK RIVER H","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CHILLIWACK_F","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CHILLIWACK_RIVER_FALL","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CHILLIWACK_RIVER_SUMMER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CHILLIWACK_VEDDER_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"FINCH CR     16.0222","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"H-CHILLIWACK RIVER H","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"HARRISON","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"HARRISON_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"INCH CREEK H","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"NAHATLATCH_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"NICOMEKL_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"PORTAGE_C","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"PORTAGE_CREEK","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"S-CHILLIWACK R","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"S-HARRISON R","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"S-INCH CR","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"STAVE_RIVER","Fraser_Fall","Fraser Late","Fraser River","SalSea","FR-late"
"CAPILANO","SOMN","SOMN","Fraser River","SalSea","FR-early"
"BEAR_CR_SUFA","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"BIG SOOS CR  09.0072","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CEDAR_EARLY","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CEDAR_R_SUFA","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLARKS CR    10.0027","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"GROVERS CR   15.0299","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"ISSAQUAH CR  08.0178","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"LTL WHITE SALMON-NFH","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"LTL WHITE SALMON NFH","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"PORTAGE BAY STOCK UW","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"VOIGHT CR    10.0414","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WA URB LITTLE WHITE","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE R HATCHERY","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE RIVER HATCHERY","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE R      10.0031","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_F","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_H","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"WHITE_RIVER","C_Puget_Sound","Central Puget Sound Fall","Puget Sound","SalSea","PSD"
"GEORGE ADAMS (PURDY)","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"HAMMA HAMMA  16.0251","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"HAMMA_HAMMA_R","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"HOODSPORT HATCHERY","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"NF_SKOKOMISH_F","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"QUILCENE NFH","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"SKOKOMISH R  16.0001","Hood_Canal","Hood Canal","Puget Sound","SalSea","PSD"
"FORTSON POND NET PEN","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"GLENWOOD SPRINGS","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"HURD CR HATCHERY","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"L_SAUK_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"L_SKAGIT_R_FA","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"LUMMI SEA PONDS","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT HATCH","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT HATCHERY","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT_HSP","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"MARBLEMOUNT_HSU","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NF_NOOKSACK_H","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK -SF 01.0246","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK R   01.0120","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH   (FRIDAY CR)","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH HATCHERY","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH R     03.0005","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SAMISH_H","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT R     03.0176","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKAGIT_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKOOKUM CR   01.0273","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKOOKUM CR HATCHERY","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH R  07.0012","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SKYKOMISH_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH R  07.0012","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"SNOHOMISH_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH R -NF","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISH_RIVER","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"STILLAGUAMISHS","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SAUK_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SAUK_R_SPSU","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"U_SKAGIT_R","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE R    07.0940","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"WALLACE R + SAMISH","N_Puget_Sound","North Puget Sound Fall","Puget Sound","SalSea","PSD"
"NOOKSACK_SP@KE","N_Puget_Sound","Puget Sound Spring","Puget Sound","SalSea","PSD"
"SKAGIT_SU","N_Puget_Sound","Puget Sound Summer","Puget Sound","SalSea","PSD"
"SKYKOMISH_SU","N_Puget_Sound","Puget Sound Summer","Puget Sound","SalSea","PSD"
"BERNIE GOBIN HATCH","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CHAMBERS CR  12.0007","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLARKS CRK HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLEAR CR    11.0013C","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"CLEAR CREEK HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"DESCHUTES R  13.0028","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GARRISON HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GORST CR REARING PND","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN@KENDAL_F","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_F@SOOS","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_R_FA","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_RIVER","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GREEN_RIVER-KENDAL","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GROVERS CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"GROVERS_CR_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"HUPP SPRINGS REARING","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"HUPP_SP_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"ICY CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"ISSAQUAH HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"KALAMA CR    11.0017","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"KENDALL CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"MINTER CR    15.0048","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"MINTER CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"NISQUALLY R  11.0008","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"S_PRAIRIE_CR","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS CREEK HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_CR_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_CREEK","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"SOOS_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"TUMWATER FALLS HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"UW_H_SUFA","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"VOIGHTS CR HATCHERY","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"VOIGHTS_H","S_Puget_Sound","South Puget Sound Fall","Puget Sound","SalSea","PSD"
"BIG QUALICUM RIVER H","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"BIG_QUALICUM","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CAMPBELL_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEMAINUS","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
"CHEMAINUS_RIVER","ECVI","Lower Strait of Georgia/Lower GS Hatchery","SOG","SalSea","SOG"
